"date","date_time","plot","treatment","spad1","spad2","spad3","height1","height2","height3","gr1","gr2","gr3","spad_r1","spad_r2","spad_r3"
2019-06-23,2019-06-23 08:27:00,"5","PN",43,44.3,42.5,43.1,40.2,39.7,1.52542372881356,1.01694915254237,1.32203389830509,0.101694915254239,2.94915254237288,-0.101694915254239
2019-06-23,2019-06-23 08:27:00,"6","RM",42.1,44.7,44.2,44.5,37.1,39.9,1.32296819787986,0,2.03533568904594,-0.712367491166073,-0.407067137809186,0.407067137809193
2019-06-23,2019-06-23 08:28:00,"7","CT",44.9,43.5,45.6,43.5,40.8,40,1.93356890459364,0.101766784452291,0.91590106007067,2.44240282685512,1.01766784452297,1.01766784452297
2019-06-23,2019-06-23 08:29:00,"8","PN",41.1,40.9,44.5,39.1,39.4,41.4,1.11943462897527,2.23886925795053,0,-2.95123674911661,-4.17243816254417,0.203533568904597
2019-06-23,2019-06-23 08:30:00,"9","RM",42.8,42.8,43.9,43,40,43.8,2.74770318021202,0,3.0530035335689,1.62826855123674,1.83180212014134,1.83180212014134
2019-06-24,2019-06-24 08:16:00,"1","CT",44.2,44.4,44.4,43.9,44.7,42.5,1.50837988826816,2.51396648044693,1.10614525139665,2.11173184357542,1.10614525139665,1.81005586592178
2019-06-24,2019-06-24 08:16:00,"2","PN",44.3,44.9,43,41.5,43.5,42,0.804469273743014,2.91620111731843,0.905027932960892,2.51396648044693,1.50837988826816,-1.20670391061453
2019-06-24,2019-06-24 08:17:00,"3","RM",45.9,44.3,43.2,44.2,43.2,41.7,2.01117318435754,2.81564245810056,1.60893854748603,2.01117318435754,-2.51396648044693,1.40782122905028
2019-06-24,2019-06-24 08:18:00,"4","CT",47.1,44.8,44.9,44,42.5,44,2.2122905027933,1.70949720670391,1.10614525139665,2.81564245810056,2.71508379888268,1.3072625698324
2019-06-24,2019-06-24 08:19:00,"5","PN",45,45.2,45.6,44.2,40.4,40.3,1.10614525139665,0.20111731843575,0.603351955307257,2.01117318435754,0.9050279329609,3.11731843575419
2019-06-24,2019-06-24 08:20:00,"6","RM",46.3,43.2,45.6,45.1,39.3,42.1,0.602930914166087,2.21074668527564,2.21074668527565,4.22051639916259,-1.50732728541521,1.40683879972086
2019-06-24,2019-06-24 08:21:00,"7","CT",44.8,44.4,47.2,44.6,40.9,40.2,1.10537334263782,0.100488485694349,0.200976971388698,-0.100488485694349,0.904396371249126,1.60781577110956
2019-06-24,2019-06-24 08:22:00,"8","PN",43,43.6,42.8,42.5,41.6,41.8,3.41660851360781,2.21074668527565,0.401953942777389,1.9092812281926,2.71318911374739,-1.70830425680391
2019-06-24,2019-06-24 08:23:00,"9","RM",41.2,43.4,44.3,44.4,40.1,44.9,1.40683879972086,0.100488485694349,1.10537334263782,-1.60781577110955,0.602930914166087,0.401953942777389
2019-06-25,2019-06-25 08:23:00,"1","CT",43.7,44.6,42.8,45,46,43,1.09467864547339,1.29371112646855,0.497581202487906,-0.497581202487906,0.199032480995165,-1.5922598479613
2019-06-25,2019-06-25 08:23:00,"2","PN",43.2,45.4,44.2,43.6,44.9,45,2.08984105044921,1.39322736696614,2.98548721492744,-1.09467864547339,0.497581202487906,1.19419488597098
2019-06-25,2019-06-25 08:24:00,"3","RM",43.5,46.6,44.2,45.4,44.4,42.5,1.19419488597097,1.19419488597097,0.796129923980647,-2.38838977194195,2.28887353144437,0.995162404975812
2019-06-25,2019-06-25 08:25:00,"4","CT",47.7,45.8,43.7,45.4,43.2,45.7,1.39322736696614,0.696613683483071,1.69177608845888,0.597097442985489,0.995162404975812,-1.19419488597097
2019-06-25,2019-06-25 08:26:00,"5","PN",45.7,43.8,44.8,44.7,40.4,40.4,0.497581202487906,0,0.0995162404975826,0.696613683483071,-1.39322736696614,-0.796129923980654
2019-06-25,2019-06-25 08:27:00,"6","RM",43.9,44.9,46.5,45.3,41.6,42.8,0.199032480995158,2.28887353144437,0.696613683483064,-2.38838977194195,1.69177608845888,0.895646164478229
2019-06-25,2019-06-25 08:28:00,"7","CT",45.3,44.6,47.2,44.7,43.1,40.1,0.0995162404975826,2.18935729094679,-0.0995162404975826,0.497581202487906,0.199032480995165,0
2019-06-25,2019-06-25 08:29:00,"8","PN",43.6,43.6,44.8,44.1,41.3,44.6,1.5922598479613,-0.298548721492748,2.78645473393228,0.597097442985489,0,1.99032480995162
2019-06-25,2019-06-25 08:30:00,"9","RM",42.6,42.6,44.8,45.3,42,45.8,0.895646164478229,1.89080856945404,0.895646164478229,1.39322736696614,-0.796129923980647,0.497581202487906
2019-06-26,2019-06-26 08:28:00,"1","CT",43.9,45.6,46.3,45,46.8,43.1,0,0.797231833910032,0.0996539792387558,0.199307958477504,0.996539792387543,3.4878892733564
2019-06-26,2019-06-26 08:29:00,"2","PN",43.9,44.2,44.5,44.2,45.6,47.1,0.597510373443985,0.69709543568465,2.09128630705394,0.697095435684643,-1.19502074688796,0.298755186721989
2019-06-26,2019-06-26 08:30:00,"3","RM",44.9,45.3,43.7,45.7,45.3,43.1,0.298755186721996,0.896265560165974,0.597510373443985,1.39419087136929,-1.29460580912863,-0.49792531120332
2019-06-26,2019-06-26 08:31:00,"4","CT",46.8,44.3,45.3,45.7,43.6,45.7,0.298755186721996,0.398340248962654,0,-0.896265560165981,-1.49377593360996,1.59336099585062
2019-06-26,2019-06-26 08:32:00,"5","PN",45.4,44.7,42.9,44.8,42.6,43.8,0.0995850622406582,2.19087136929461,3.38589211618257,-0.298755186721996,0.896265560165981,-1.89211618257261
2019-06-26,2019-06-26 08:33:00,"6","RM",44.9,44.9,46,45.3,42.2,43.9,0,0.597510373443985,1.0954356846473,0.995850622406639,0,-0.49792531120332
2019-06-26,2019-06-26 08:34:00,"7","CT",45,45.3,42.8,44.7,44.7,43.6,0,1.59336099585062,3.48547717842324,-0.298755186721989,0.697095435684643,-4.38174273858922
2019-06-26,2019-06-26 08:35:00,"8","PN",43.9,43.5,45.1,45.3,42.6,46.5,1.19502074688796,1.29460580912863,1.89211618257261,0.298755186721989,-0.0995850622406653,0.298755186721996
2019-06-26,2019-06-26 08:36:00,"9","RM",42,43.2,45.6,46,44.6,45.9,0.69709543568465,2.58921161825726,0.0995850622406653,-0.597510373443985,0.597510373443985,0.796680497925315
2019-06-27,2019-06-27 08:27:00,"1","CT",40.4,46.8,44.5,46.3,46.7,47.1,1.30090340514246,-0.10006949270326,4.00277970813065,-3.50243224461432,1.20083391243919,-1.80125086865879
2019-06-27,2019-06-27 08:28:00,"2","PN",46.7,46.9,46.6,44.3,46.3,48.6,0.10006949270326,0.700486448922859,1.50104239054899,2.80194579569146,2.70187630298818,2.10145934676859
2019-06-27,2019-06-27 08:30:00,"3","RM",47,46.1,45.6,46,46.5,43.2,0.299999999999997,1.2,0.100000000000001,2.1,0.800000000000004,1.9
2019-06-27,2019-06-27 08:31:00,"4","CT",48,44.2,41.4,46.2,43.6,46,0.5,0,0.299999999999997,1.2,-0.0999999999999943,-3.9
2019-06-27,2019-06-27 08:33:00,"5","PN",43.9,46.5,45.1,49.1,45.9,47.3,4.2970159611381,3.29770992366412,3.49757113115892,-1.49895905621096,1.79875086745315,2.19847328244275
2019-06-27,2019-06-27 08:34:00,"6","RM",43.1,45.2,46.2,49.3,42.9,44.1,3.99722414989591,0.699514226231779,0.199861207494798,-1.79875086745315,0.299791811242197,0.199861207494798
2019-06-27,2019-06-27 08:36:00,"7","CT",44.6,45,43.7,47.1,45.3,46.7,2.39667128987517,0.599167822468788,3.09570041608877,-0.399445214979194,-0.299583911234394,0.898751733703196
2019-06-27,2019-06-27 08:37:00,"8","PN",44.6,42.3,46.2,45.7,42.8,47.8,0.399445214979201,0.199722607489594,1.29819694868238,0.699029126213595,-1.19833564493759,1.09847434119279
2019-06-27,2019-06-27 08:39:00,"9","RM",44,44.4,45.3,46,46,46,0,1.3970893970894,0.0997920997921012,1.995841995842,1.19750519750519,-0.299376299376304
2019-06-28,2019-06-28 08:35:00,"1","CT",44.6,44.5,44.2,51.1,50.5,51.4,4.77348066298343,3.77900552486188,4.27624309392265,4.1767955801105,-2.28729281767956,-0.298342541436461
2019-06-28,2019-06-28 08:36:00,"2","PN",42,47.1,47.3,47,46.3,49.5,2.68508287292818,0,0.895027624309391,-4.67403314917127,0.198895027624312,0.696132596685079
2019-06-28,2019-06-28 08:37:00,"3","RM",44,47.8,40.4,49.9,46.5,47.7,3.88113337940567,0,4.47823082239115,-2.98548721492744,1.69177608845888,-5.17484450587422
2019-06-28,2019-06-28 08:38:00,"4","CT",42.4,45,43.1,50,47.9,50.9,3.78161713890808,4.27919834139599,4.87629578438148,-5.57290946786455,0.796129923980647,1.69177608845888
2019-06-28,2019-06-28 08:39:00,"5","PN",45.1,48.1,47,53.2,47.5,50,4.08298755186722,1.59336099585062,2.68879668049793,1.19502074688797,1.59336099585062,1.89211618257261
2019-06-28,2019-06-28 08:40:00,"6","RM",46.3,46.7,44.5,52.3,45.4,45.6,2.98755186721992,2.4896265560166,1.49377593360996,3.18672199170124,1.49377593360996,-1.69294605809129
2019-06-28,2019-06-28 08:41:00,"7","CT",46.5,47.6,43.7,51.6,45.6,48.2,4.48442906574394,0.298961937716267,1.49480968858132,1.89342560553633,2.59100346020761,0
2019-06-28,2019-06-28 08:42:00,"8","PN",46.4,46.2,47.4,46.6,47.9,49.3,0.896885813148788,5.08235294117647,1.49480968858132,1.79377162629758,3.88650519031142,1.19584775086505
2019-06-28,2019-06-28 08:44:00,"9","RM",46.8,45.8,44.3,51.7,48.2,50.3,5.680276816609,2.1923875432526,4.28512110726643,2.79031141868512,1.39515570934256,-0.996539792387543
2019-06-29,2019-06-29 08:33:00,"1","CT",46,45.7,47.1,55.7,55.7,53.9,4.60639777468707,5.20723226703756,2.50347705146036,1.4019471488178,1.20166898470098,2.90403337969402
2019-06-29,2019-06-29 08:34:00,"2","PN",42,44.6,47.9,52.3,50.2,49.6,5.30737134909596,3.90542420027817,0.100139082058416,0,-2.50347705146036,0.600834492350488
2019-06-29,2019-06-29 08:36:00,"3","RM",42.6,43.8,43.9,56.1,50.1,53.2,6.2043085476025,3.60250173731758,5.50382209867964,-1.40097289784572,-4.00277970813065,3.50243224461432
2019-06-29,2019-06-29 08:37:00,"4","CT",44.4,45.2,45.8,55.5,52.7,54.6,5.50382209867964,4.80333564975678,3.70257123002085,2.00138985406532,0.200138985406535,2.70187630298818
2019-06-29,2019-06-29 08:39:00,"5","PN",46.5,47.2,48.1,55.3,48.5,51.5,2.09999999999999,1,1.5,1.4,-0.899999999999999,1.1
2019-06-29,2019-06-29 08:40:00,"6","RM",47.4,44.6,44.5,54.3,49,51.1,2,3.6,5.5,1.1,-2.1,0
2019-06-29,2019-06-29 08:42:00,"7","CT",47.7,43.9,47.3,54.8,47.6,49.6,3.19777931991672,1.99861207494795,1.39902845246357,1.19916724496877,-3.69743233865372,3.59750173490631
2019-06-29,2019-06-29 08:43:00,"8","PN",42.8,46.4,46.7,51.6,52.2,52.3,4.99653018736988,4.2970159611381,2.99791811242193,-3.59750173490632,0.199861207494791,-0.699514226231779
2019-06-29,2019-06-29 08:45:00,"9","RM",47.8,46.5,45.1,55.3,48,55.1,3.59750173490631,-0.199861207494798,4.79666897987509,0.999306037473977,0.699514226231786,0.799444829979185
2019-06-30,2019-06-30 08:37:00,"1","CT",44.9,46.9,46.4,58.7,59.6,56.1,2.99168975069252,3.88919667590028,2.19390581717452,-1.09695290858726,1.196675900277,-0.698060941828258
2019-06-30,2019-06-30 08:39:00,"2","PN",47,45.3,43.5,54.9,54.2,54.2,2.59100346020761,3.98615916955017,4.5840830449827,4.98269896193772,0.697577854671276,-4.38477508650519
2019-06-30,2019-06-30 08:42:00,"3","RM",46.1,46.8,46.4,58.9,55.7,56.8,2.78838174273859,5.57676348547718,3.58506224066389,3.48547717842324,2.98755186721992,2.4896265560166
2019-06-30,2019-06-30 08:45:00,"4","CT",45.8,45.3,48,59.1,55.6,56.8,3.58011049723757,2.88397790055248,2.1878453038674,1.39226519337016,0.099447513812149,2.18784530386741
2019-06-30,2019-06-30 08:48:00,"5","PN",46.5,47.3,47.6,57,51.6,51.9,1.68944099378882,3.08074534161491,0.397515527950309,0,0.099378881987572,-0.496894409937888
2019-06-30,2019-06-30 08:51:00,"6","RM",46.2,42.9,45,55.2,53.9,55.7,0.893177119228124,4.86285320468642,4.56512749827705,-1.19090282563749,-1.68711233631978,0.496209510682288
2019-06-30,2019-06-30 08:54:00,"7","CT",47.1,43,42.9,57,53.1,51.4,2.18181818181818,5.45454545454546,1.78512396694215,-0.595041322314051,-0.892561983471073,-4.36363636363636
2019-06-30,2019-06-30 08:57:00,"8","PN",46.4,44.1,45.1,57.5,54.5,55.6,5.84319119669876,2.27785419532324,3.26822558459423,3.56533700137552,-2.27785419532324,-1.58459422283356
2019-06-30,2019-06-30 09:00:00,"9","RM",44.7,44,44.1,59,51.8,57,3.6618556701031,3.76082474226804,1.88041237113402,-3.0680412371134,-2.47422680412371,-0.989690721649484
2019-07-01,2019-07-01 08:30:00,"1","CT",44.5,46.3,45.5,60.3,61.6,58.7,1.60781577110955,2.00976971388695,2.61270062805304,-0.401953942777389,-0.602930914166087,-0.904396371249126
2019-07-01,2019-07-01 08:37:00,"2","PN",48.4,46.8,46.2,57.6,57.2,59.6,2.70375521557719,3.00417246175243,5.40751043115438,1.4019471488178,1.50208623087622,2.70375521557719
2019-07-01,2019-07-01 08:33:00,"3","RM",47.3,47.6,48.3,62.1,58.7,59.6,3.22012578616352,3.0188679245283,2.81761006289309,1.20754716981132,0.805031446540885,1.91194968553459
2019-07-01,2019-07-01 08:31:00,"4","CT",47,47.4,45.1,61,56.9,58.9,1.91865357643759,1.31276297335203,2.12061711079944,1.21178120617111,2.12061711079944,-2.92847124824684
2019-07-01,2019-07-01 08:38:00,"5","PN",48.8,46.1,45,59.3,53.8,54.4,2.31608391608391,2.21538461538461,2.51748251748252,2.31608391608391,-1.2083916083916,-2.61818181818182
2019-07-01,2019-07-01 08:35:00,"6","RM",45,47.1,46.8,57,57.3,58.9,1.82022471910112,3.43820224719101,3.23595505617977,-1.21348314606742,4.24719101123596,1.82022471910112
2019-07-01,2019-07-01 08:32:00,"7","CT",48.2,50,45.3,58.1,57.1,55.2,1.11706629055007,4.06205923836389,3.8589562764457,1.11706629055007,7.10860366713681,2.43723554301833
2019-07-01,2019-07-01 08:40:00,"8","PN",47.5,48.2,46.8,60.7,57.4,60.4,3.23822909346451,2.93464511595221,4.85734364019677,1.11314125087843,4.14898102600141,1.72030920590302
2019-07-01,2019-07-01 08:36:00,"9","RM",50.1,46.5,47.6,61.1,57,60.2,2.13559322033898,5.28813559322034,3.2542372881356,5.49152542372881,2.54237288135593,3.5593220338983
2019-07-02,2019-07-02 08:22:00,"1","CT",45.7,47.3,43.5,61.6,62.3,60.6,1.30726256983241,0.703910614525135,1.91061452513966,1.20670391061453,1.00558659217877,-2.01117318435754
2019-07-02,2019-07-02 08:30:00,"2","PN",47.6,49,47.1,61.5,59.2,62.6,3.91905094207955,2.00976971388695,3.01465457083043,-0.803907885554777,2.21074668527565,0.904396371249126
2019-07-02,2019-07-02 08:26:00,"3","RM",47.2,47.3,42.3,63.8,60.5,60.8,1.7083042568039,1.80879274249825,1.20586182833217,-0.100488485694342,-0.301465457083047,-6.02930914166085
2019-07-02,2019-07-02 08:23:00,"4","CT",46,46.5,46.6,61.8,57.8,61.4,0.804469273743014,0.905027932960892,2.51396648044693,-1.00558659217877,-0.905027932960892,1.50837988826816
2019-07-02,2019-07-02 08:31:00,"5","PN",48.3,47.5,43.9,60.3,57.2,57.2,1.00488485694348,3.41660851360782,2.81367759944173,-0.502442428471738,1.40683879972086,-1.10537334263782
2019-07-02,2019-07-02 08:27:00,"6","RM",45.7,47.7,48.3,60,58.1,60.6,3.01675977653631,0.804469273743021,1.70949720670391,0.703910614525142,0.603351955307264,1.50837988826816
2019-07-02,2019-07-02 08:24:00,"7","CT",45.2,48.6,46.7,59.3,57.9,56.8,1.20670391061452,0.804469273743014,1.60893854748603,-3.01675977653631,-1.40782122905028,1.40782122905028
2019-07-02,2019-07-02 08:33:00,"8","PN",47.6,47.5,45.9,62.7,57.4,63.1,2.00976971388695,0,2.71318911374739,0.100488485694349,-0.703419399860436,-0.904396371249126
2019-07-02,2019-07-02 08:29:00,"9","RM",48.7,47.5,47.1,62,61.1,60.7,0.904396371249126,4.12002791346825,0.502442428471738,-1.40683879972086,1.00488485694348,-0.502442428471738
2019-07-03,2019-07-03 08:16:00,"1","CT",45.7,46.6,44.5,61.6,63,62.9,0,0.70292887029289,2.30962343096234,0,-0.702928870292883,1.00418410041841
2019-07-03,2019-07-03 08:26:00,"2","PN",42.2,46.3,47.1,64.7,60.3,64.7,3.20891364902507,1.10306406685236,2.1058495821727,-5.4150417827298,-2.70752089136491,0
2019-07-03,2019-07-03 08:21:00,"3","RM",47.2,44.6,42.8,64.1,62.6,64.1,0.301045296167245,2.10731707317073,3.31149825783972,0,-2.70940766550522,0.501742160278746
2019-07-03,2019-07-03 08:17:00,"4","CT",45.1,44.5,45.8,64.1,59.9,63.9,2.30962343096234,2.10878661087866,2.51046025104603,-0.903765690376568,-2.00836820083682,-0.803347280334732
2019-07-03,2019-07-03 08:28:00,"5","PN",46.9,47.6,43.1,62.2,61.1,61.5,1.90396659707725,3.90814196242171,4.3089770354906,-1.40292275574113,0.100208768267225,-0.801670146137784
2019-07-03,2019-07-03 08:23:00,"6","RM",45.1,48.2,48.3,63.1,60,62,3.10863509749304,1.90529247910863,1.40389972144847,-0.601671309192202,0.501392757660167,0
2019-07-03,2019-07-03 08:19:00,"7","CT",45.4,47.8,48.9,61.7,59.3,60.7,2.40836236933798,1.40487804878049,3.91358885017422,0.200696864111494,-0.802787456445997,2.20766550522648
2019-07-03,2019-07-03 08:30:00,"8","PN",47.8,48,48.1,64,58.1,65.1,1.3027139874739,0.701461377870567,2.00417536534446,0.200417536534442,0.501043841336117,2.20459290187892
2019-07-03,2019-07-03 08:25:00,"9","RM",47.1,48.3,45.8,63.1,63.1,62,1.10306406685237,2.00557103064067,1.30362116991643,-1.60445682451254,0.802228412256265,-1.30362116991644
2019-07-04,2019-07-04 08:25:00,"1","CT",42.4,46.4,46,63.1,64.7,65.4,1.49068322981366,1.68944099378882,2.48447204968945,-3.27950310559007,-0.198757763975158,1.49068322981366
2019-07-04,2019-07-04 08:32:00,"2","PN",42.9,43.4,47.4,67.2,63.8,65.8,2.4896265560166,3.48547717842324,1.0954356846473,0.697095435684643,-2.88796680497925,0.298755186721989
2019-07-04,2019-07-04 08:28:00,"3","RM",43.6,47,44.8,64.3,64.5,66.3,0.199032480995165,1.89080856945404,2.18935729094679,-3.58258465791292,2.38838977194195,1.99032480995162
2019-07-04,2019-07-04 08:26:00,"4","CT",46.1,45,45.4,66,62,64.9,1.88819875776398,2.08695652173913,0.993788819875784,0.993788819875776,0.496894409937888,-0.397515527950309
2019-07-04,2019-07-04 08:33:00,"5","PN",46.7,47.6,45.8,67,63.2,65,4.78339100346021,2.09273356401384,3.4878892733564,-0.199307958477504,0,2.69065743944636
2019-07-04,2019-07-04 08:30:00,"6","RM",46.4,42.4,45.5,67.9,62,63,4.7767795438839,1.99032480995162,0.995162404975812,1.29371112646855,-5.77194194885971,-2.78645473393227
2019-07-04,2019-07-04 08:27:00,"7","CT",45.1,45.3,48.2,64.5,60.4,62.5,2.78453038674033,1.0939226519337,1.79005524861878,-0.298342541436461,-2.48618784530387,-0.696132596685079
2019-07-04,2019-07-04 08:35:00,"8","PN",42.4,44.1,45.1,65.9,62.5,66.7,1.89342560553634,4.38477508650519,1.59446366782008,-5.38131487889273,-3.88650519031142,-2.98961937716263
2019-07-04,2019-07-04 08:31:00,"9","RM",46.3,48.2,47.1,66.7,64.8,64.4,3.5850622406639,1.69294605809128,2.39004149377594,-0.796680497925315,-0.0995850622406582,1.29460580912863
2019-07-05,2019-07-05 08:19:00,"1","CT",42.2,44.2,45.2,68.4,67.8,69.9,5.32217573221758,3.11297071129707,4.51882845188285,-0.200836820083678,-2.2092050209205,-0.803347280334725
2019-07-05,2019-07-05 08:27:00,"2","PN",42.1,44.3,43.2,68.2,65.9,67.2,1.00348432055749,2.10731707317074,1.40487804878049,-0.80278745644599,0.903135888501741,-4.21463414634146
2019-07-05,2019-07-05 08:23:00,"3","RM",44.4,46.3,44.3,67,67.3,67.4,2.70940766550523,2.80975609756097,1.10383275261325,0.80278745644599,-0.702439024390247,-0.501742160278746
2019-07-05,2019-07-05 08:20:00,"4","CT",45.9,45,46,67.2,65.8,68.5,1.20502092050209,3.81589958158996,3.61506276150627,-0.200836820083685,0,0.602510460251047
2019-07-05,2019-07-05 08:28:00,"5","PN",47.4,47.3,46.6,70.3,64.6,67,3.31149825783972,1.40487804878048,2.00696864111498,0.70243902439024,-0.301045296167252,0.802787456445997
2019-07-05,2019-07-05 08:24:00,"6","RM",48.7,43.1,45.6,71,65.4,65,3.11297071129707,3.4142259414226,2.00836820083682,2.30962343096235,0.70292887029289,0.100418410041842
2019-07-05,2019-07-05 08:21:00,"7","CT",46.6,46.4,49.2,69.2,62.6,64.1,4.71966527196653,2.20920502092051,1.60669456066945,1.50627615062762,1.10460251046025,1.00418410041841
2019-07-05,2019-07-05 08:30:00,"8","PN",41.6,44.6,46.4,68.3,67.8,69.7,2.40836236933797,5.3184668989547,3.01045296167247,-0.80278745644599,0.501742160278746,1.30452961672474
2019-07-05,2019-07-05 08:26:00,"9","RM",44.5,48.2,43.9,69.1,65.6,66.8,2.40836236933797,0.80278745644599,2.40836236933797,-1.80627177700348,0,-3.21114982578397
2019-07-06,2019-07-06 08:47:00,"1","CT",42.3,45.3,45.7,72.1,72.4,72.7,3.62942779291552,4.51226158038148,2.74659400544959,0.0980926430517655,1.07901907356948,0.490463215258856
2019-07-06,2019-07-06 08:55:00,"2","PN",43.8,47,43.9,69.2,67.2,70.1,0.980926430517711,1.27520435967302,2.84468664850135,1.6675749318801,2.64850136239782,0.686648501362394
2019-07-06,2019-07-06 08:51:00,"3","RM",41.7,46.9,44.6,71.3,69.8,68,4.21798365122616,2.45231607629428,0.588555858310621,-2.64850136239782,0.588555858310628,0.294277929155318
2019-07-06,2019-07-06 08:48:00,"4","CT",45.2,44.5,46.2,70.2,70.4,71.6,2.94277929155313,4.51226158038148,3.0408719346049,-0.686648501362394,-0.490463215258856,0.196185286103545
2019-07-06,2019-07-06 08:56:00,"5","PN",46.3,42.8,46,72.3,65.5,68.2,1.96185286103542,0.882833787465946,1.17711171662126,-1.07901907356948,-4.4141689373297,-0.588555858310628
2019-07-06,2019-07-06 08:52:00,"6","RM",48.3,43.4,41.9,72.9,67.2,67.2,1.86376021798366,1.76566757493188,2.15803814713897,-0.39237057220709,0.294277929155311,-3.62942779291553
2019-07-06,2019-07-06 08:49:00,"7","CT",45.2,46.9,48.2,72.2,64,64.4,2.94277929155313,1.37329700272479,0.294277929155325,-1.37329700272479,0.490463215258856,-0.980926430517711
2019-07-06,2019-07-06 08:58:00,"8","PN",41.7,43.2,45,69.2,71.1,70.5,0.882833787465946,3.23705722070844,0.784741144414166,0.0980926430517725,-1.37329700272479,-1.37329700272479
2019-07-06,2019-07-06 08:54:00,"9","RM",45,48.7,45.3,71.3,66,71.2,2.15803814713897,0.39237057220709,4.31607629427794,0.490463215258856,0.490463215258856,1.37329700272479
2019-07-07,2019-07-07 08:28:00,"1","CT",44.4,45.6,45.9,74.9,75.6,74.7,2.83743842364533,3.24278676988035,2.02674173117523,2.12807881773399,0.304011259676289,0.202674173117519
2019-07-07,2019-07-07 08:36:00,"2","PN",42.8,41.6,43,72.1,68.8,72.8,2.93877551020407,1.62139338494018,2.73610133708656,-1.01337086558761,-5.47220267417312,-0.912033779028851
2019-07-07,2019-07-07 08:32:00,"3","RM",42.9,47.3,41.6,75.3,69.3,71.1,4.05348346235046,-0.506685432793807,3.1414496833216,1.21604503870513,0.405348346235044,-3.04011259676284
2019-07-07,2019-07-07 08:29:00,"4","CT",44.9,44.2,46.7,73.4,72.6,73.5,3.24278676988037,2.22941590429274,1.92540464461647,-0.304011259676289,-0.304011259676281,0.506685432793807
2019-07-07,2019-07-07 08:37:00,"5","PN",47.4,44.2,46.9,72.8,68.2,69.1,0.506685432793807,2.73610133708656,0.912033779028844,1.11470795214638,1.41871921182267,0.912033779028851
2019-07-07,2019-07-07 08:33:00,"6","RM",48.8,44.1,44.2,74.1,68.7,69,1.21604503870513,1.52005629838142,1.8240675580577,0.506685432793807,0.709359605911333,2.33075299085152
2019-07-07,2019-07-07 08:30:00,"7","CT",47.8,48,45.3,74,65,68.1,1.8240675580577,1.01337086558761,3.74947220267416,2.63476425052779,1.11470795214638,-2.93877551020409
2019-07-07,2019-07-07 08:39:00,"8","PN",42.6,44.5,40.4,71.3,73.4,71.4,2.12807881773398,2.33075299085152,0.912033779028859,0.912033779028851,1.3173821252639,-4.66150598170303
2019-07-07,2019-07-07 08:35:00,"9","RM",45.2,43.4,45.8,75,69.6,74.4,3.74947220267418,3.64813511611541,3.24278676988037,0.202674173117526,-5.37086558761436,0.506685432793807
2019-07-08,2019-07-08 08:22:00,"1","CT",43.8,44.7,44.6,76.1,77.9,75.6,1.20502092050208,2.30962343096235,0.903765690376561,-0.602510460251047,-0.903765690376568,-1.30543933054393
2019-07-08,2019-07-08 08:28:00,"2","PN",43.6,42.8,42.3,74.9,71.2,75.1,2.81564245810057,2.41340782122906,2.31284916201117,0.804469273743021,1.20670391061452,-0.703910614525142
2019-07-08,2019-07-08 08:25:00,"3","RM",42.5,43.8,42.9,78.8,71.3,74.3,3.51709699930216,2.00976971388695,3.21563154221912,-0.401953942777389,-3.51709699930216,1.30635031402651
