"sample_name","treatment","plot","ind_id","Osm1g00170","Osm1g00200","Osm1g00310","Osp1g00110","Osp1g00120","Osp1g00130","Osp1g00140","Osp1g00150","Osp1g00160","Osp1g00190","Osp1g00220","Osp1g00250","Osp1g00260","Osp1g00270","Osp1g00280","Osp1g00300","Osp1g00310","Osp1g00320","Osp1g00330","Osp1g00350","Osp1g00360","Osp1g00370","Osp1g00380","Osp1g00390","Osp1g00400","Osp1g00410","Osp1g00440","Osp1g00460","Osp1g00470","Osp1g00480","Osp1g00490","Osp1g00500","Osp1g00510","Osp1g00520","Osp1g00550","Osp1g00560","Osp1g00570","Osp1g00580","Osp1g00600","Osp1g00620","Osp1g00640","Osp1g00660","Osp1g00670","Osp1g00680","Osp1g00690","Osp1g00700","Osp1g00710","Osp1g00720","Osp1g00730","Osp1g00740","Osp1g00770","Osp1g00780","Osp1g00890","Osp1g00910","Osp1g00930","Osp1g00940","Osp1g00950","Osp1g00960","Osp1g00970","Osp1g01040","Osp1g01090","Osp1g01100","Os01g0104600","Os01g0642200","Os01g0678500","Os01g0791033","Os02g0530100","Os02g0668500","Os02g0684400","Os02g0794600","Os03g0176900","Os03g0285700","Os03g0628800","Os03g0659233","Os03g0659266","Os03g0659350","Os04g0473150","Os05g0176700","Os05g0579900","Os06g0228732","Os06g0272600","Os07g0294300","Os07g0619200","Os08g0162800","Os08g0198200","Os08g0374100","Os08g0433350","Os09g0440851","Os11g0184900","Os12g0117400","Os12g0504050"
"S041","GN","5","P5-2-2",35.0529499338042,62.7263314604916,116.843166446014,34099.7556812183,1099.55569266038,178.339569838653,1318.48288873818,158.660720753008,1356.61065884161,50463.9486239995,12076.6636982464,64.5712235622708,1784.01066242045,202.938131195708,2667.09901513875,10680.0803771996,2092.7226074515,198.633382958224,2770.41297283838,459.993097376939,282.268491572212,454.458421071601,601.434825180008,10809.8377883581,8013.59632609477,2885.41124718262,42.4325183409208,17670.9915148748,193.098706652886,2646.80520201918,543.013241957001,298.257556454298,73.1807200372402,118.073094513867,4788.72493218479,121.147914683499,182.029354042211,3483.77125219299,744.721445084857,28387.96973411,786.538999391851,2469.08059621445,164.195397058346,268.739282825832,786.538999391851,1962.35023225911,1842.43224564346,808.062740579275,1820.29354042211,1599.52145224254,907.68691407535,83.6351086139889,68.8759717997555,1574.92289088548,25.2135253909819,144.516547972701,123.607770819204,2670.17383530838,106.388777869265,734.267056508108,83.6351086139889,907.68691407535,174.649785635094,1358.45555094339,107.618705937118,115081.909452849,31.9781297641722,140.826763769143,177.724605804726,33.208057832025,9.22446050889583,613.734105858536,35.6679139677305,118.073094513867,73.1807200372402,2.45985613570555,4866.21040045951,76.2555402068722,55.9617270873014,2818.38016748464,59.0365472569333,127.297555022762,478.44201839473,1044.82389364093,7.99453244104305,225.076836417058,769.934970475839,507.960292023197,188.178994381475,17.2189929499389,32680.4186909161
"S042","GN","5","P5-3-2",1.38576012584055,5.5430405033622,5.5430405033622,3306.42366025555,5.5430405033622,51.2731246561004,66.5164860403465,2.7715202516811,60.9734455369843,4808.58763666671,1391.30316634391,4.15728037752165,299.324187181559,5.5430405033622,236.964981518734,545.989489581177,105.317769563882,8.31456075504331,324.267869446689,47.1158442785787,20.7864018876083,42.9585639010571,49.8873645302598,2257.40324499426,1024.07673299617,340.896990956776,0,3056.98683760426,23.5579221392894,67.902246166187,49.8873645302598,23.5579221392894,2.7715202516811,16.6291215100866,417.113797878006,6.92880062920276,6.92880062920276,411.570757374644,139.961772709896,3575.26112466862,103.932009438041,232.807701141213,18.0148816359272,16.6291215100866,54.0446449077815,238.350741644575,254.979863154661,56.8161651594626,97.0032088088386,70.6737664178681,189.849137240155,9.70032088088386,11.0860810067244,101.16048918636,2.7715202516811,1.38576012584055,0,137.190252458215,13.8576012584055,99.7747290605197,9.70032088088386,189.849137240155,121.946891073969,1855.5328085005,84.5313676762736,9349.7235690462,44.3443240268976,350.597311837659,250.82258277714,22.1721620134488,22.1721620134488,647.149978767537,51.2731246561004,16.6291215100866,2.7715202516811,5.5430405033622,351.9830719635,91.4601683054764,20.7864018876083,138.576012584055,5.5430405033622,217.564339756967,468.386922534106,1399.61772709896,6.92880062920276,224.493140386169,47.1158442785787,19.4006417617677,195.392177743518,42.9585639010571,3221.89229257928
"S043","CK","6","P6-1-2",0.902731502197724,3.6109260087909,9.02731502197724,2564.66019774373,25.2764820615363,27.9846765681295,63.1912051538407,6.31912051538407,69.5103256692248,4546.15584506774,1713.38439117128,1.80546300439545,173.324448421963,9.93004652417497,265.403061646131,664.410385617525,88.467687215377,16.249167039559,226.585607051629,37.9147230923044,11.7355095285704,39.7201860966999,58.6775476428521,1892.12522860643,739.337100299936,327.691535297774,1.80546300439545,2718.12455311735,18.0546300439545,67.7048626648293,66.8021311626316,22.5682875549431,9.93004652417497,17.1518985417568,504.626909728528,8.12458351977952,11.7355095285704,402.618249980185,120.063289792297,2785.82941578218,92.9813447263656,302.415053236238,18.0546300439545,20.7628245505477,64.0939366560384,239.223848082397,252.764820615363,54.1638901318635,111.938706272518,82.1485666999929,161.588938893393,7.22185201758179,4.51365751098862,119.1605582901,5.41638901318635,2.70819450659317,9.02731502197724,141.728845845043,10.8327780263727,114.646900779111,7.22185201758179,161.588938893393,112.841437774716,1999.55027736796,79.4403721933997,6711.80871884008,51.4556956252703,332.205192808762,344.843433839531,30.6928710747226,14.4437040351636,657.188533599943,41.5256491010953,17.1518985417568,9.93004652417497,6.31912051538407,273.52764516591,103.814122752738,8.12458351977952,93.8840762285633,7.22185201758179,233.807459069211,592.191865441707,1286.39239063176,9.02731502197724,245.542968597781,62.288473651643,13.5409725329659,144.437040351636,59.5802791450498,3386.14586474366
"S044","CK","6","P6-2-2",3.42777293114336,4.57036390819115,9.7120233049062,3135.26964101913,13.7110917245735,22.8518195409558,53.1304804327222,0.571295488523894,66.2702766687717,3770.5502242577,1096.88733796588,4.57036390819115,160.534032275214,11.9972052590018,163.390509717834,389.052227684772,85.6943232785841,1.71388646557168,246.799651042322,55.4156623868177,11.4259097704779,26.850887960623,47.4175255474832,1279.70189429352,557.013101310797,201.667307448935,2.28518195409558,1590.48664005052,17.1388646557168,46.2749345704354,21.709228563908,12.5685007475257,2.28518195409558,11.4259097704779,256.511674347228,3.42777293114336,3.99906841966726,222.805240524319,109.688733796588,2513.70014950513,77.6961864392496,222.233945035795,15.996273678669,13.7110917245735,42.2758661507682,117.686870635922,150.250713481784,45.7036390819115,70.269345088439,42.8471616392921,98.2628240261098,7.99813683933452,3.42777293114336,96.5489375605381,0.571295488523894,6.85554586228673,9.7120233049062,109.117438308064,9.7120233049062,103.404483422825,7.99813683933452,98.2628240261098,112.545211239207,3267.81019435667,70.8406405769629,2297.17915935458,63.4137992261522,295.931063055377,686.125881717197,26.850887960623,23.9944105180036,664.987948641813,55.4156623868177,11.4259097704779,2.28518195409558,3.42777293114336,358.202271304482,140.538690176878,13.7110917245735,81.123959370393,7.99813683933452,309.642154779951,522.735371999363,1331.11848826067,6.28425037376284,280.506084865232,35.9916157770053,9.7120233049062,146.251645062117,153.678486412928,2687.94527350492
"S045","CK","6","P6-3-2",6.40864066625659,0,9.61296099938489,3934.90536908155,16.0216016656415,35.2475236644113,121.764172658875,9.61296099938489,76.9036879950791,9882.12390736767,2834.22133465198,1.60216016656415,362.088197643498,24.0324024984622,331.647154478779,769.036879950791,134.581453991388,11.215121165949,296.399630814367,60.8820863294376,14.4194414990773,48.0648049969245,81.7101684947716,2957.58766747742,1142.34019876024,419.765963639807,0,3986.1744944116,35.2475236644113,41.6561643306679,72.0972074953867,20.8280821653339,3.2043203331283,16.0216016656415,562.358218464016,8.01080083282074,16.0216016656415,504.680452467707,124.968492992004,5005.1483603464,144.194414990773,448.604846637962,32.043203331283,24.0324024984622,81.7101684947716,309.216912146881,352.475236644113,60.8820863294376,129.774973491696,132.979293824824,158.613856489851,16.0216016656415,8.01080083282074,131.37713365826,4.80648049969245,17.6237618322056,19.2259219987698,257.947786816828,14.4194414990773,137.785774324517,16.0216016656415,158.613856489851,110.549051492926,3372.54715061753,60.8820863294376,6821.99798923014,78.5058481616433,414.959483140114,413.35732297355,25.6345626650264,33.6453634978471,855.553528945255,70.4950473288225,16.0216016656415,3.2043203331283,17.6237618322056,389.324920475088,132.979293824824,8.01080083282074,147.398735323902,8.01080083282074,256.345626650264,554.347417631195,2086.01253686652,20.8280821653339,315.625552813137,72.0972074953867,24.0324024984622,157.011696323287,81.7101684947716,7028.67665071692
"S046","CT","7","P7-1-2",3.71057447464982,3.71057447464982,11.1317234239495,3012.24435852072,55.6586171197473,26.7161362174787,89.7959022865256,8.90537873915956,69.0166852284866,4742.8562934974,1610.38932199802,5.93691915943971,295.361728182125,16.3265276884592,293.135383497336,837.105601480999,133.580681087393,10.3896085290195,315.398830345235,42.3005490110079,11.8738383188794,47.4953532755177,78.6641788625761,2180.33356130423,960.296674039373,408.90530710641,2.96845957971985,2981.07553293366,18.5528723732491,68.2745703335567,50.4638128552375,21.5213319529689,6.67903405436967,18.5528723732491,422.263375215149,11.1317234239495,12.6159532138094,356.215149566383,147.680864091063,3376.62277193133,80.1484086524361,310.946140975655,23.7476766377588,40.816319221148,51.2059277501675,274.582511124087,319.109404819884,63.8218809639769,118.738383188794,84.6010980220158,178.849689678121,13.3580681087393,8.1632638442296,94.9907065510353,2.96845957971985,2.96845957971985,2.22634468478989,109.833004449635,11.8738383188794,134.322795982323,13.3580681087393,178.849689678121,106.864544869915,2250.83447632258,74.2114894929964,10046.7514475618,71.2430299132765,381.447055994001,499.443324287865,23.7476766377588,27.4582511124087,740.630665140104,64.5639958589068,18.5528723732491,6.67903405436967,5.19480426450975,371.057447464982,126.901647033024,12.6159532138094,135.807025772183,3.71057447464982,237.476766377588,614.47113300201,1733.5803945564,14.1001830036693,241.929455747168,48.9795830653776,17.0686425833892,151.391438565713,83.8589831270859,3283.11629517016
"S047","CT","7","P7-2-2",1.66056929027646,5.81199251596759,5.81199251596759,3043.82350907674,20.7571161284557,21.5874007735939,67.2530562561964,0.830284645138228,43.1748015471878,3437.37843087226,1299.39546964133,6.64227716110582,211.722584510248,9.96341574165873,146.960382189466,440.050861923261,58.9502098048142,13.2845543222116,160.244936511678,27.3993932895615,17.4359775479028,31.5508165152527,51.4776479985701,1971.09574755815,762.201304236893,309.696172636559,0,2131.34068406983,12.4542696770734,49.8170787082937,29.059962579838,9.96341574165873,3.32113858055291,9.96341574165873,329.623004119876,1.66056929027646,4.98170787082937,259.879093928265,98.8038727714491,2671.85598805482,71.4044794818876,222.516284897045,8.30284645138228,19.9268314833175,38.1930936763585,200.928884123451,222.516284897045,51.4776479985701,83.858749158961,64.7622023207818,149.451236124881,7.47256180624405,5.81199251596759,63.9319176756435,0,4.98170787082937,6.64227716110582,93.8221649006197,6.64227716110582,110.427857803384,7.47256180624405,149.451236124881,118.730704254767,2391.2197779981,95.4827341908962,5126.17739908342,58.1199251596759,349.549835603194,459.14740876144,12.4542696770734,40.6839476117732,564.593558693995,61.4410637402288,9.96341574165873,3.32113858055291,13.2845543222116,335.434996635844,136.996966447808,6.64227716110582,68.0833409013347,8.30284645138228,258.218524637989,494.849648502384,1586.67395685915,5.81199251596759,231.649415993566,46.4959401277408,14.1148389673499,154.43294399571,93.8221649006197,2483.38137360844
"S048","CT","7","P7-3-2",2.84834209551783,6.64613155620828,8.5450262865535,3096.14785782788,19.9383946686248,24.6856314944879,75.9557892138089,9.49447365172611,60.7646313710471,5274.18011353385,1698.5613362938,2.84834209551783,277.238630630402,18.0394999382796,270.592499074194,689.298787115316,69.3096576576006,10.4439210168987,341.80105146214,53.1690524496662,9.49447365172611,54.1184998148388,65.5118681969102,2127.71154535182,775.698497346023,391.172314451116,2.84834209551783,2918.60120054061,13.2922631124166,75.0063418486363,35.1295525113866,18.9889473034522,2.84834209551783,16.1406052079344,426.301866962502,4.74723682586305,13.2922631124166,345.59884092283,133.872078489338,3335.40859385138,108.236999629678,272.491393804539,16.1406052079344,17.090052573107,48.4218156238032,256.350788596605,244.957420214534,68.360210292428,111.085341725195,96.8436312476063,155.709367888308,8.5450262865535,3.79778946069044,108.236999629678,2.84834209551783,1.89889473034522,6.64613155620828,166.153288905207,14.2417104775892,126.276499567957,8.5450262865535,155.709367888308,116.782025916231,2189.42562408804,75.0063418486363,8089.29155127064,81.6524734048445,388.323972355598,435.796340614228,16.1406052079344,15.1911578427618,887.733286436391,57.9162892755293,16.1406052079344,2.84834209551783,22.7867367641427,368.385577686973,102.540315438642,11.3933683820713,91.1469470565707,11.3933683820713,262.996920152813,459.532524743544,1759.32596766485,18.0394999382796,304.772604220408,45.5734735282853,19.9383946686248,138.619315315201,62.6635261013923,3901.27922349426
"S049","GN","8","P8-1-2",44.8767562903706,89.7535125807412,247.383119050668,29622.0249083664,724.759614089485,227.188578720001,1105.65108310401,157.629606469927,1479.81103867497,55601.1791248619,12063.4330503052,82.461039683556,2152.4014235769,210.359795111112,3168.29899410016,12244.6229538276,1933.62723666134,238.407767792594,3578.36035470343,638.371858230522,270.943416103112,604.153331559114,623.225952982522,12653.5623955236,6316.40344786966,3486.36300430817,38.145242846815,17000.9981611533,196.896768224001,2738.60405261987,424.085346944002,226.066659812742,53.2911480948151,91.4363909416301,4045.63957957691,119.484363623112,200.262524945779,3898.10724327232,811.708329402078,23827.3137523723,867.804274765041,3506.55754463883,200.823484399408,245.700240689779,776.928843277041,2033.47801940742,1914.55461523794,895.852247446523,2089.01300531675,1737.8523873446,977.19136822282,76.29048569363,43.1938779294817,1122.47986671289,25.2431754133335,170.531673903408,105.460377282371,3207.56615585424,130.703552695704,1072.55447533986,76.29048569363,977.19136822282,183.994700790519,1441.66579582816,111.630931272297,76544.0393666706,34.7794861250372,219.335146369186,311.332496764446,25.2431754133335,5.60959453629632,520.009413514669,30.8527699496298,91.4363909416301,53.2911480948151,1.6828783608889,4016.46968798817,78.5343235081485,57.7788237238521,2265.71523321009,53.8521075484447,155.946728109038,375.842833931854,1391.17944500149,2.24383781451853,215.408430193779,635.567060962374,437.548373831113,183.43374133689,42.6329184758521,36747.8928478236
"S050","GN","8","P8-2-2",4.09516893803061,5.73323651324285,6.55227030084897,1819.0740422732,32.7613515042449,19.6568109025469,45.0468583183367,14.7426081769102,45.8658921059428,3454.68451612262,1194.15126232973,3.27613515042449,190.01583872462,4.09516893803061,167.901926459255,434.087907431244,73.7130408845509,8.19033787606122,192.472940087439,28.6661825662143,16.3806757521224,27.8471487786081,60.608500282853,1918.17713057354,566.771381023436,247.348203857049,0.819033787606122,2535.72860642855,18.8377771149408,48.3229934687612,19.6568109025469,13.1045406016979,4.91420272563673,8.19033787606122,306.318636564689,2.45710136281836,11.4664730264857,235.881730830563,107.293426176402,2479.21527508373,63.0656016456714,208.034582051955,26.2090812033959,12.2855068140918,58.1513989200346,191.653906299832,218.682021290834,46.6849258935489,89.2746828490672,80.2653111853999,122.036034353312,7.37130408845509,3.27613515042449,80.2653111853999,2.45710136281836,4.91420272563673,2.45710136281836,108.931493751614,5.73323651324285,95.8269531499162,7.37130408845509,122.036034353312,129.407338441767,1707.68544715876,131.045406016979,4742.20563023944,27.8471487786081,232.605595680139,216.224919928016,41.7707231679122,8.19033787606122,463.573123785065,43.4087907431244,8.19033787606122,4.91420272563673,4.09516893803061,204.75844690153,114.664730264857,11.4664730264857,76.9891760349754,6.55227030084897,171.178061609679,391.498150475726,1123.7143565956,9.00937166366734,172.816129184892,31.1232839290326,12.2855068140918,213.767818565198,32.7613515042449,2384.20735572142
"S051","GN","8","P8-3-2",3.32096021622394,19.9257612973437,4.98144032433591,3384.0584603322,21.5862414054556,38.1910424865753,84.6844855137105,6.64192043244788,101.28928659483,5846.55046066225,1909.55212432877,8.30240054055986,302.207379676379,4.98144032433591,209.220493622108,622.680040541989,112.912647351614,14.9443209730077,255.713936649244,44.8329629190232,11.6233607567838,59.777283892031,56.456323675807,2962.29651287176,978.022783677951,425.082907676665,0,3819.10424865753,11.6233607567838,66.4192043244788,29.8886419460155,26.5676817297915,6.64192043244788,16.6048010811197,453.311069514568,13.2838408648958,0,371.947544217081,124.536008108398,3863.93721157656,83.0240054055985,268.997777514139,8.30240054055986,11.6233607567838,68.0796844325908,202.57857318966,287.263058703371,44.8329629190232,137.819848973294,76.3820849731507,176.010891459869,9.96288064867183,9.96288064867183,131.177928540846,0,11.6233607567838,16.6048010811197,154.424650054413,13.2838408648958,176.010891459869,9.96288064867183,176.010891459869,121.215047892174,1838.15147967995,129.517448432734,5678.84196974294,24.9072016216796,207.560013513996,149.443209730077,29.8886419460155,11.6233607567838,566.223716866182,26.5676817297915,16.6048010811197,6.64192043244788,11.6233607567838,474.897310920024,59.777283892031,14.9443209730077,132.838408648958,6.64192043244788,137.819848973294,544.637475460726,1253.66248162454,8.30240054055986,177.671371567981,43.1724828109112,16.6048010811197,230.806735027564,59.777283892031,3912.0911347118
"S052","CK","9","P9-1-2",2.14334211156154,3.57223685260256,5.7155789641641,2683.46432367504,30.721236932382,15.0033947809307,35.0079211555051,7.14447370520512,37.1512632670666,3988.75966961602,1480.3349517185,4.28668422312307,178.611842630128,10.7167105578077,201.474158486784,473.678606655099,84.3047897214204,3.57223685260256,217.906448008756,30.0067895618615,7.85892107572563,24.2912105976974,50.0113159364358,1646.80118904978,775.889844385276,306.4979219533,1.42889474104102,2239.07805921128,17.8611842630128,49.2968685659153,42.1523948607102,21.4334211156154,5.00113159364358,10.0022631872872,338.648053626723,0.714447370520512,2.85778948208205,252.914369164261,131.458316175774,2518.4269810848,80.7325528688178,224.336474343441,9.28781581676665,15.0033947809307,48.5824211953948,142.889474104102,157.178421514513,46.4390790838333,77.1603160162153,65.7291580878871,132.887210916815,4.28668422312307,6.43002633468461,83.5903423508999,5.00113159364358,5.7155789641641,8.57336844624614,121.456052988487,22.8623158566564,100.737079243392,4.28668422312307,132.887210916815,120.741605617967,1933.29458462851,95.0215002792281,7015.87317851143,112.16823717172,330.789132550997,242.197658606454,31.4356843029025,17.1467368924923,816.613344504945,45.0101843427923,10.0022631872872,5.00113159364358,7.14447370520512,313.642395658505,101.451526613913,5.00113159364358,90.734816056105,5.00113159364358,178.611842630128,522.261027850494,1608.93547841219,12.1456052988487,217.906448008756,42.8668422312307,15.7178421514513,160.036210996595,55.7268949005999,2786.34474503
"S053","CK","9","P9-2-2",1.1450405226994,2.2900810453988,3.43512156809821,2666.79937736691,25.1908914993869,19.4656888858898,66.4123503165653,3.43512156809821,74.4276339754611,4841.23132997307,1281.30034490063,5.72520261349701,275.954765970556,6.87024313619641,218.702739835586,614.886760689579,93.893322861351,6.87024313619641,277.099806493255,44.6565803852767,9.16032418159522,43.5115398625773,56.1069856122707,2209.92820880985,648.092935847862,326.33654896933,8.01528365889582,2792.75383486384,29.7710535901845,53.8169045668719,40.0764182944791,17.175607840491,6.87024313619641,13.7404862723928,354.962562036815,5.72520261349701,9.16032418159522,346.947278377919,166.030875791413,3020.61689888102,76.71771502086,280.534928061354,32.0611346355833,30.9160941128839,52.6718640441725,210.68745617669,269.08452283436,60.6871477030683,116.794133315339,83.5879581570564,140.839984292026,9.16032418159522,6.87024313619641,88.168120247854,3.43512156809821,5.72520261349701,9.16032418159522,152.290389519021,3.43512156809821,130.534619587732,9.16032418159522,140.839984292026,80.1528365889582,2803.05919956814,68.7024313619641,5261.46120180375,152.290389519021,264.504360743562,295.420454856446,33.2061751582827,26.3359320220863,783.207717526391,56.1069856122707,13.7404862723928,6.87024313619641,20.6107294085892,280.534928061354,98.4734849521486,5.72520261349701,80.1528365889582,6.87024313619641,193.511848336199,658.398300552156,1822.90451213745,17.175607840491,269.08452283436,48.0917019533749,20.6107294085892,160.305673177916,69.8474718846635,3460.31245959759
"S054","CK","9","P9-3-2",3.57140605723209,3.57140605723209,5.95234342872015,3584.50121277528,26.1903110863687,13.0951555431843,79.7614019448501,10.7142181716963,78.570933259106,7008.28915297511,2194.03378782625,11.9046868574403,351.188262294489,24.9998424006247,363.092949151929,860.708859792934,135.71343017482,17.8570302861605,366.664355209162,44.0473413725291,4.76187474297612,53.5710908584814,71.4281211446419,2759.50641355466,1345.22961489075,511.901534869933,5.95234342872015,4001.16525278569,28.5712484578567,101.189838288243,48.8092161155053,17.8570302861605,8.33328080020822,16.6665616004164,591.662936814783,7.14281211446419,19.0474989719045,473.806536926124,139.284836232052,3885.68979026852,109.523119088451,370.235761266394,22.6189050291366,24.9998424006247,69.0471837731538,259.522173492199,284.522015892823,78.570933259106,97.6184322310105,105.951713031219,169.046553375652,14.2856242289284,8.33328080020822,180.951240233093,3.57140605723209,7.14281211446419,13.0951555431843,172.617959432884,21.4284363433926,167.856084689908,14.2856242289284,169.046553375652,96.4279635452665,2727.36375903957,72.6185898303859,12117.7807521885,99.9993696024986,317.855139093656,284.522015892823,14.2856242289284,28.5712484578567,694.04324378877,54.7615595442254,16.6665616004164,8.33328080020822,9.52374948595225,432.140132925083,88.0946827450583,5.95234342872015,177.379834175861,11.9046868574403,196.427333147765,742.852459904275,2197.60519388348,14.2856242289284,292.855296693032,72.6185898303859,38.094997943809,151.189523089492,48.8092161155053,4714.25599554636
